youtube_id,video_title,duration,view_count,uploader_name,uploader_id,channel_url,video_url
XnpmYxoDVT0,Speed Limit  -  To You (Original mix),300,5997,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=XnpmYxoDVT0
KMXFrHebDRI,Cliff Colada - The Summer I'll Never Get Back,345,4116,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=KMXFrHebDRI
fDgG_Ma86Cs,Маму всех тусовок в клетке видел я (Шмыг),219,10999,мистер малой - Topic,UC6M9bCsiKiZjb0CbPcTt_qw,https://www.youtube.com/channel/UC6M9bCsiKiZjb0CbPcTt_qw,https://www.youtube.com/watch?v=fDgG_Ma86Cs
QfXXKWt0I9M,Breakwater - No Limit (12 inch 1978),396,98392,Coolfunk Zézé 2,UCOsScVkG4QoLNUpbHvVd6GQ,https://www.youtube.com/channel/UCOsScVkG4QoLNUpbHvVd6GQ,https://www.youtube.com/watch?v=QfXXKWt0I9M
oPthKshEY9U,Dance a Little Bit Closer,460,12337,Babert - Topic,UCkuu2YjkdEHU0iGmbDumXeQ,https://www.youtube.com/channel/UCkuu2YjkdEHU0iGmbDumXeQ,https://www.youtube.com/watch?v=oPthKshEY9U
S5FpomvfaBo,Arrow Root,226,365448,MF DOOM - Topic,UCooTDYkIERWBwDC1JKyoElQ,https://www.youtube.com/channel/UCooTDYkIERWBwDC1JKyoElQ,https://www.youtube.com/watch?v=S5FpomvfaBo
sC_p3XNIuQM,Alison Limerick ‎– Where Love Lives (Classic Mix),385,1122,Let there be House,pierpa977,https://www.youtube.com/channel/UC-mUQedlaazRzM3U2q3rFUA,https://www.youtube.com/watch?v=sC_p3XNIuQM
oh6KgtH7Lrw,Carousel Featuring Krysten Cummings ‎– Wanted) (Main Piano Club Mix),410,1558,Let there be House,pierpa977,https://www.youtube.com/channel/UC-mUQedlaazRzM3U2q3rFUA,https://www.youtube.com/watch?v=oh6KgtH7Lrw
ryDOy3AosBw,Skee-Lo - I Wish (Official Video),254,30099761,Altra Moda Music,AltraModaMusic,https://www.youtube.com/channel/UCFRe1i5lu0H26RgEBWR1gpA,https://www.youtube.com/watch?v=ryDOy3AosBw
tDBh_K4LYcI,Soichi Terada - Yokozuna Beach Chillin / Sumotorishu Ga Coming,420,23898,Good Music Movement,ravibandaranaike,https://www.youtube.com/channel/UChHHC29iw3OfL_9tIW4kC-A,https://www.youtube.com/watch?v=tDBh_K4LYcI
OPpV6Y_l5Q8,Soichi Terada - Starmine [Fantavision Soundtrack],252,3211,CrystalFissure,CrystalFissure,https://www.youtube.com/channel/UCyGHx-UVPPKESjSEWfhKtFw,https://www.youtube.com/watch?v=OPpV6Y_l5Q8
n6BaWe_3rKU,SI-FI - Place St. Henri,276,8267,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=n6BaWe_3rKU
AfjT9QJh-AU,Luke Scoffield - I Know,312,106678,Slav,UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A,https://www.youtube.com/watch?v=AfjT9QJh-AU
9wLClcxH4oc,Men I Trust - Lucky Sue (Bernardo Mota Edit),295,22044,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=9wLClcxH4oc
_D9c-Daw6jo,"Seb Wildblood - Jazz, Vol  1",398,2095,"Ltd, W/Lbl",UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/channel/UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/watch?v=_D9c-Daw6jo
LzvpBLAQpbA,Mike Huckaby - Radiance,405,5322,"Ltd, W/Lbl",UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/channel/UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/watch?v=LzvpBLAQpbA
Y595AI86jdc,Jeremy Meeks - Nu Korea,355,49047,OOUKFunkyOO,OOUKFunkyOO,https://www.youtube.com/channel/UCY2mgHbe4QiYjLHrtF5FMYQ,https://www.youtube.com/watch?v=Y595AI86jdc
yPDi58aAynM,JetTricks feat. Adefunke & Faye Houston - Lose You (Lemongrass Deep House Remix),325,835,"Ltd, W/Lbl",UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/channel/UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/watch?v=yPDi58aAynM
QHaFYvncKEI,Jaffa - Elevator,298,453,"Ltd, W/Lbl",UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/channel/UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/watch?v=QHaFYvncKEI
kFhkg4_r5eg,Pete Gust - Nightlife,308,53873,Mallturion,Mallturion,https://www.youtube.com/channel/UCyMizRWquZO5gUziJ7WOlPg,https://www.youtube.com/watch?v=kFhkg4_r5eg
uuurjSDMd_U,Christophe Goze - Breathing,296,581,"Ltd, W/Lbl",UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/channel/UCjp9sLBH49wxNq0b9UFu_TQ,https://www.youtube.com/watch?v=uuurjSDMd_U
ICPxtsIuF8c,Saxyness,380,152141,Never Dull - Topic,UCv3D8KCEu6kBja2ScqiR-Eg,https://www.youtube.com/channel/UCv3D8KCEu6kBja2ScqiR-Eg,https://www.youtube.com/watch?v=ICPxtsIuF8c
Oe4bJR9mwew,Aretha Franklin - I'm Every Woman / Respect (Eric Kupper Club Mix) [Audio],506,243558,ArethaFranklinVEVO,ArethaFranklinVEVO,https://www.youtube.com/channel/UCSuWu2ZVL3kRmKtCggqskQQ,https://www.youtube.com/watch?v=Oe4bJR9mwew
krGFQk2xceE,Groove Theory - Tell Me (Artmann Edit),402,1355790,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=krGFQk2xceE
_j7RxvQdwNo,Sébastien Leger - Tonight (Azuli Rework Edit) (2000),372,14221,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=_j7RxvQdwNo
LPeB2FPOCDg,Soul Capsule - Law of Grace,647,479764,DUCKKARMA,duckcentrale,https://www.youtube.com/channel/UCJD5sdQw0McthnJgFPyu7vA,https://www.youtube.com/watch?v=LPeB2FPOCDg
w_yf8GtnIKU,DFRA & Agus Morgavi - Belmira (Dub Mix),400,6939,House Six,UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/channel/UCmx1efQv-oDoL_I_EPEMYUQ,https://www.youtube.com/watch?v=w_yf8GtnIKU
y2HYJxt-5HI,Austin Ato - Sylvia,397,12720,Gazzz696,Gazzz696,https://www.youtube.com/channel/UC2GK1jS6xrYTh4Xo9qsYSgQ,https://www.youtube.com/watch?v=y2HYJxt-5HI
wI7l8B3AhA4,Full Intention Presents Deepdown - Give Me Your Love (Club Mix) (1999),369,296405,Rok Torkar,balunga113,https://www.youtube.com/channel/UCKlBuUoUvWsdBiZXKCrU1xw,https://www.youtube.com/watch?v=wI7l8B3AhA4
LbYaunU65F8,Black Sheep - Strobelite Honey (Def Version),518,162124,RJJNY,RJJNY,https://www.youtube.com/channel/UCXG_MHlRfXWHYN_qlBXKxdA,https://www.youtube.com/watch?v=LbYaunU65F8
EOGA__gfy1M,Dance a Little Bit Closer,460,78686,Babert - Topic,UCRJ6v60_nkt7ziZ_TlWSy2g,https://www.youtube.com/channel/UCRJ6v60_nkt7ziZ_TlWSy2g,https://www.youtube.com/watch?v=EOGA__gfy1M
I94zXEYa-Jg,Binary Digit - Untitled 38490,255,14637,Vals,UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/channel/UCR2XQYvNR0zA3FOyFYgZL8g,https://www.youtube.com/watch?v=I94zXEYa-Jg
adyHKkTQUKY,Ditongo - Gattone,439,19552,peedschgo,peedschgo,https://www.youtube.com/channel/UC71-IWG4Q-GTm11GoRfQm-Q,https://www.youtube.com/watch?v=adyHKkTQUKY
Gj7vp8FA4wg,Running (Disclosure 2021 VIP),392,54123,Jessie Ware - Topic,UC53XOR2hYpVcmGmkhukIihA,https://www.youtube.com/channel/UC53XOR2hYpVcmGmkhukIihA,https://www.youtube.com/watch?v=Gj7vp8FA4wg
oN4Jl8MZ4mo,Stargazer  -  U Don't Know,336,4472,Free is in Da House,FreeisinDaHouseAgain,https://www.youtube.com/channel/UCGkzJmg31dgczktvAikK7Qg,https://www.youtube.com/watch?v=oN4Jl8MZ4mo
